index,pcd_file,pose_file,point_count,pose_frame_id,pose_stamp_sec,pose_stamp_nanosec,cloud_frame_id,cloud_stamp_sec,cloud_stamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
10,sample_010.pcd,sample_010_pose.json,12313,base_link,1780495075,218765051,base_link,1780495075,679832340,0.5731164534553516,-0.1679629068915901,0.7993592769197111,0.0,0.0,0.0,1.0
11,sample_011.pcd,sample_011_pose.json,12313,base_link,1780495075,719100663,base_link,1780495075,940927123,0.5720122465031487,-0.16910752556453645,0.8003851999327655,0.0,0.0,0.0,1.0
12,sample_012.pcd,sample_012_pose.json,12274,base_link,1780495075,978414508,base_link,1780495076,225352785,0.5726908052965954,-0.1666348101126227,0.8035381579439111,0.0,0.0,0.0,1.0
13,sample_013.pcd,sample_013_pose.json,12344,base_link,1780495076,262728831,base_link,1780495076,528695476,0.5724348527643288,-0.16749888930026732,0.8036656803376788,0.0,0.0,0.0,1.0
14,sample_014.pcd,sample_014_pose.json,12274,base_link,1780495076,718830278,base_link,1780495076,761320587,0.5723384345511,-0.1676224033042029,0.8036454435639206,0.0,0.0,0.0,1.0
15,sample_015.pcd,sample_015_pose.json,12287,base_link,1780495077,105274195,base_link,1780495077,104868818,0.5719423482738251,-0.16845120190664906,0.8027114574310737,0.0,0.0,0.0,1.0
16,sample_016.pcd,sample_016_pose.json,12319,base_link,1780495077,218881268,base_link,1780495077,488227424,0.5719423482738251,-0.16845120190664906,0.8027114574310737,0.0,0.0,0.0,1.0
17,sample_017.pcd,sample_017_pose.json,12225,base_link,1780495077,718802743,base_link,1780495077,792158261,0.5721780626653603,-0.16821542479748186,0.8017862016133129,0.0,0.0,0.0,1.0
18,sample_018.pcd,sample_018_pose.json,12251,base_link,1780495077,820930232,base_link,1780495078,168104643,0.5714294505775973,-0.16828558059118112,0.8016112369334718,0.0,0.0,0.0,1.0
19,sample_019.pcd,sample_019_pose.json,12276,base_link,1780495078,220849691,base_link,1780495078,366045012,0.5708775499573873,-0.16846322703767647,0.800766569160391,0.0,0.0,0.0,1.0
20,sample_020.pcd,sample_020_pose.json,12304,base_link,1780495078,723028354,base_link,1780495078,818583983,0.5710805562913078,-0.16846769152958152,0.8008255167275482,0.0,0.0,0.0,1.0
21,sample_021.pcd,sample_021_pose.json,12308,base_link,1780495079,237580357,base_link,1780495079,237682253,0.572157428934297,-0.16913320964774478,0.8005594156976718,0.0,0.0,0.0,1.0
22,sample_022.pcd,sample_022_pose.json,12226,base_link,1780495080,220535867,base_link,1780495080,289434624,0.572157428934297,-0.16913320964774478,0.8005594156976718,0.0,0.0,0.0,1.0
23,sample_023.pcd,sample_023_pose.json,12339,base_link,1780495080,432035576,base_link,1780495080,442290216,0.5722626681173364,-0.1690909837341088,0.8005162109316759,0.0,0.0,0.0,1.0
24,sample_024.pcd,sample_024_pose.json,12305,base_link,1780495080,719141747,base_link,1780495080,801340536,0.5722626681173364,-0.1690909837341088,0.8005162109316759,0.0,0.0,0.0,1.0
25,sample_025.pcd,sample_025_pose.json,12209,base_link,1780495080,826221591,base_link,1780495081,27937103,0.5724904932967602,-0.16905620295450752,0.8000481624462236,0.0,0.0,0.0,1.0
26,sample_026.pcd,sample_026_pose.json,12226,base_link,1780495081,720137323,base_link,1780495081,856347306,0.572020787209562,-0.16923248333546848,0.8008952358175547,0.0,0.0,0.0,1.0
27,sample_027.pcd,sample_027_pose.json,12327,base_link,1780495082,121527254,base_link,1780495082,126974843,0.4583049737011954,-0.10016312553155121,0.7857010973279789,0.0,0.0,0.0,1.0
28,sample_028.pcd,sample_028_pose.json,12335,base_link,1780495082,221869312,base_link,1780495082,355485523,0.4583049737011954,-0.10016312553155121,0.7857010973279789,0.0,0.0,0.0,1.0
29,sample_029.pcd,sample_029_pose.json,12304,base_link,1780495082,399338831,base_link,1780495082,684377646,0.5714648018406779,-0.16871577415395472,0.8015694281230741,0.0,0.0,0.0,1.0
